Movie ID,Total word count,Verb Count,Noun Count,Adjective Count,Adverb Count,Pronoun Count
tt0243705,17980,1560,2700,1640,1220,1620
tt0245046,104490,10280,15989,7590,5779,8172
tt0245429,65285,6796,10399,5492,4297,6143
tt0256380,67540,6923,9595,5583,3806,6978
tt0283509,129124,12765,21955,10878,6007,9872
tt0293429,32317,3095,5351,2777,1932,2804
tt0295700,25613,2762,4402,2052,1502,2099
tt0318346,35580,3600,7320,2880,1560,2220
tt0319262,52272,4731,9433,4328,2689,4142
tt0325980,60130,5759,9337,4309,3520,5412
tt0343660,80668,7980,11438,6188,5026,8134
tt0344854,105602,11060,17941,8254,6018,8738
tt0347618,89295,7670,13153,7918,5576,6993
tt0348913,39654,4428,6201,2898,2178,3933
tt0349205,98179,9900,16473,8079,4757,8834
tt0362478,166555,18975,26516,10586,8575,15831
tt0368711,108096,9696,17244,7872,6120,9288
tt0368725,84683,9314,15104,5924,4169,8739
tt0374455,25638,2796,3348,1764,1374,2340
tt0379786,105725,10055,17192,8389,6451,9465
tt0385887,97553,9695,16278,7251,5152,8268
tt0388795,76440,8400,11592,5076,4224,7722
tt0391198,122050,12116,19419,10196,7197,10138
tt0401792,120324,10344,18348,10704,6336,8964
tt0402901,78120,7956,13236,6048,4800,5952
tt0409847,51330,5082,8520,3930,2634,4170
tt0421054,108978,11134,17440,8041,6488,9518
tt0421715,205211,20921,31397,14473,10689,18414
tt0427543,24810,2640,4000,1810,1350,2530
tt0434706,109300,11398,18478,8951,6555,10728
tt0435995,40080,3880,6440,3500,2430,3250
tt0437086,110016,11039,17066,8241,5635,8851
tt0448115,60603,5943,8959,4863,4424,6065
tt0451192,32157,3627,5445,1854,1773,3330
tt0454879,69151,6903,11680,5251,3524,5178
tt0457655,63240,6810,9858,4416,3162,5316
tt0457939,120024,12121,18007,8786,7093,12223
tt0458339,54054,5004,9158,4537,2766,3709
tt0469494,62526,6060,9924,4464,3462,5898
tt0478976,64312,7140,11251,4924,3754,6234
tt0486655,49456,4738,7761,3609,2664,4002
tt0493093,93884,8922,12201,7976,6252,9456
tt0783640,85029,8963,12627,4797,3653,7844
tt0800325,34822,3502,5312,2296,2193,3463
tt0803096,135808,14055,21959,9551,8019,12596
tt0805647,58601,6290,8712,4465,3389,5827
tt0810836,51204,5695,8050,4332,3754,4295
tt0835802,45342,4557,6304,3393,2923,5078
tt0859635,63871,6530,9988,5261,4769,5032
tt0870154,47813,3960,7087,3281,2824,3574
tt0887261,36614,3686,5906,3232,2282,3072
tt0903606,50020,5200,8410,3820,2630,4820
tt0903747,68817,7193,10888,5112,4694,6246
tt0920462,61421,6667,9642,4398,3716,6386
tt0935086,20380,1920,3040,1840,980,1280
tt0939684,30451,3272,4458,2001,1868,3398
tt0947798,132067,13065,20988,10446,7829,11517
tt0955308,138259,14361,19752,9800,7959,10584
tt0972544,30649,3478,4677,2129,1560,3155
tt0983946,48293,5349,8460,3772,2447,4016
tt0993840,87226,8971,14764,6405,5410,7526
tt0995854,31607,2921,5549,2311,1804,2842
tt10003008,30664,3512,4984,2208,1824,3064
tt10003978,35340,3680,6180,2500,1300,3480
tt10011226,4860,615,835,345,281,510
tt10011228,67964,7780,11494,3855,3544,7934
tt10011296,13580,920,2620,1060,440,920
tt10011320,21420,2660,4000,1560,940,2100
tt10011336,43566,4294,7526,3937,2504,4009
tt10011412,100080,12460,15960,6540,5560,10340
tt10011448,37002,3168,6900,3006,1620,3384
tt10011500,22127,2705,4123,1401,702,1624
tt10016180,122776,13196,19423,8882,7196,11485
tt10023022,22512,2202,3864,1968,1212,1956
tt10023172,10700,980,1920,1100,660,740
tt10023286,58370,6350,9540,4260,3560,5670
tt10028196,57850,5710,9340,4730,3120,5150
tt10032266,9300,1120,1420,560,420,1020
tt10039344,29094,3210,5196,2166,1692,2688
tt10059518,53936,6009,9058,3743,3165,5505
tt10062338,31100,3340,5300,2800,1460,3440
tt10065694,55920,5992,8648,4192,3384,5880
tt10085338,80839,9295,14700,5607,4442,8873
tt10095582,96959,9829,14648,7668,5270,8394
tt10096842,38262,3897,5579,3661,2244,3738
tt10115562,26440,2160,4680,2280,1300,2260
tt10121392,54705,5932,8056,4544,3843,5406
tt10121508,6682,842,1190,462,271,702
tt10122392,48520,5420,7960,3440,2060,3820
tt10126434,30633,3221,5336,2276,1630,3019
tt10132976,18000,2240,2740,1200,980,2200
tt1016150,129835,12706,23357,10455,7420,10105
tt10161886,58368,5760,9036,4596,3252,5736
tt10168670,123352,13989,19346,9254,8128,13278
tt10182822,31691,3112,5218,2420,1815,2583
tt10183816,34747,3655,5826,2409,1746,3312
tt10187208,23922,2400,3678,1962,1656,2220
tt10189300,30210,2952,5124,2370,2058,2538
tt10192406,101022,11277,16816,7691,5373,9542
tt10193752,38394,3548,6492,2976,1938,3216
tt10195452,24636,2838,4416,1866,1464,2232
tt10196368,66642,6781,11371,4530,3809,7235
tt10199586,57750,6550,9421,4160,2850,5950
tt10199640,80268,7696,13984,6565,3773,5642
tt10199670,6582,648,1165,559,351,585
tt10199914,84068,7870,13736,6381,4633,6919
tt10203842,18760,1500,3500,1060,860,920
tt10208194,57881,6215,10256,4985,2510,5274
tt10213380,28445,2962,5406,2120,1294,2488
tt10214496,10419,1030,2025,769,461,964
tt10215424,37100,4180,5800,2320,2000,3880
tt10223460,89298,9839,14578,6984,5311,8044
tt10228134,26172,2805,4516,2240,1478,2764
tt10229558,33348,3558,5694,2556,2064,3096
tt10230994,44819,4946,7148,3565,2625,4290
tt10235718,21078,1993,3347,1782,1254,1836
tt10243676,13720,1700,2160,980,680,1400
tt10243992,36852,4405,5943,2838,2083,3529
tt1025100,105519,9649,14721,8037,6321,7835
tt10256238,37884,4329,5726,2901,1966,4376
tt10262648,74243,7197,12804,6368,3774,6083
tt10268488,38772,3960,6384,2772,2154,3678
tt10268550,23720,2620,3600,2280,1160,2100
tt10272386,57272,6058,8375,3581,3214,6163
tt10272534,82760,8880,12940,5880,4980,8440
tt10276470,32034,3521,4815,2728,1999,3304
tt10279362,22704,2496,3690,1848,1326,2220
tt10287376,22197,2150,3708,1760,1571,2557
tt10288566,79831,8411,13528,5767,5052,7557
tt10293406,67264,7208,10416,5072,3552,6072
tt10298810,65020,6330,10530,5310,3880,5260
tt10298840,62842,6369,10580,5567,3695,5534
tt10304142,79290,7799,12010,6120,4290,6490
tt10308878,47540,5019,6899,3515,3381,4424
tt10308928,41240,4309,6629,3255,2363,3616
tt10309552,52840,5173,9159,4805,3365,4763
tt10310074,21694,2428,3214,1755,1338,2386
tt10310140,67693,7123,10650,5525,3677,5720
tt10313176,36610,4203,5530,2608,2056,4087
tt10314450,46544,5056,7296,3520,2896,4624
tt10323676,22428,2052,3534,1926,1416,1788
tt10324122,19860,2284,3324,1601,1391,1842
tt10327252,41803,4468,7020,3506,2502,3514
tt10329614,89371,8953,16175,6346,4518,7661
tt10332588,43687,4447,8406,3293,2375,3268
tt10333426,29016,3156,4920,1926,1572,3060
tt10334148,42491,4141,6650,3508,2398,3794
tt10334438,5650,615,1013,363,291,579
tt10334456,62304,5196,10332,3888,2976,4572
tt10339052,75944,7536,12337,6216,3782,7088
tt10341196,75220,8420,12720,5760,3780,6220
tt10342730,36816,3948,6019,3228,2181,3486
tt10343028,45365,4991,7201,3583,2876,4555
tt1034415,86700,8760,13670,7000,5070,7200
tt10344522,40246,4615,7101,2729,2399,4139
tt10354106,70076,6745,11049,5577,4036,6310
tt10360862,38844,4202,6986,2970,2108,3760
tt10366460,34057,3470,5749,2773,1886,3338
tt10366514,47607,4522,8975,4398,2449,3364
tt10366574,53940,5580,9960,4420,2260,4100
tt10370644,12680,1080,2360,860,420,1080
tt10373830,30220,2800,5600,2680,1720,2580
tt10375106,43172,4368,6759,4031,2395,4416
tt10375396,24863,2805,3879,1927,1418,2561
tt10380900,27640,2340,5280,2880,1499,2080
tt10388028,22069,2498,3656,1521,1078,2078
tt10394738,35412,4087,5898,2429,2070,3918
tt10399608,36983,4075,6160,3028,2261,3647
tt10403420,78901,8062,13292,6569,5290,7722
tt10406596,49300,5320,7670,4150,3010,5750
tt10409498,32178,3449,5461,2927,1954,2904
tt10410506,9200,1006,1855,637,475,796
tt1041829,93753,9600,14024,7216,5009,8426
tt10418662,74006,8841,11861,5748,5030,6764
tt10441822,70751,8097,9564,4529,3650,8650
tt10451852,103011,11600,16463,8229,6027,10583
tt10451914,35183,4001,6110,2898,1907,2969
tt10452766,10318,1008,1904,798,532,630
tt10452854,61589,6803,10610,5546,3064,5415
tt10457128,32280,3084,5898,2358,1584,2556
tt10482504,59890,6145,9328,4793,4006,5350
tt10505316,154938,13908,26094,13382,10977,12751
tt10514222,85567,8017,14358,6601,5388,7213
tt10515926,40686,4371,6581,3484,2273,4025
tt10515988,84474,8659,13389,6939,5815,8139
tt1051906,91188,9927,14704,6569,5392,8860
tt10530838,45281,4725,8629,3671,2674,3926
tt10539608,79959,8818,13937,6502,4462,6702
tt10540242,15588,1620,2532,1272,1056,1620
tt10540510,65820,6240,10700,5200,6020,5860
tt10556022,35432,3880,6008,3288,2000,3448
tt10556320,32328,3726,5064,2160,2154,3870
tt10574558,61936,7330,8908,4676,4117,7019
tt10579992,26620,2620,4240,1920,1400,2320
tt10584340,37284,3951,5766,2752,2334,4511
tt10600398,12810,1308,2190,888,684,1368
tt10612922,32971,3289,5524,2281,1551,2539
tt10618286,102528,9492,15648,7380,5736,8304
tt10627584,29046,3134,4506,2110,1719,2721
tt10633456,78647,8439,13124,6647,3763,7118
tt10640346,54576,5436,9276,4284,3186,4548
tt10642834,22134,2388,3882,2232,870,2166
tt10648342,52889,5429,7485,4088,3460,4930
tt10649016,32410,3179,5301,2395,1666,2949
tt10657812,53620,4960,10160,4920,3000,4060
tt10661180,50678,5025,8320,4162,2249,4886
tt10665338,64887,7121,9478,4167,4352,6087
tt10665342,84497,9306,12294,6197,5106,8397
tt10676012,28280,2712,4480,2472,1568,2952
tt10682266,40162,4194,5889,3105,2630,4465
tt10687158,42404,4408,6785,2514,2307,4746
tt10687166,5940,720,1120,420,220,520
tt10687506,116383,11041,19128,9595,6268,10440
tt10688008,1100,120,140,80,60,100
tt10692788,71271,7595,12284,5878,4270,6580
tt10696784,98576,9878,15797,8344,5481,8058
tt10696896,36456,3680,6056,2808,2000,3152
tt10699362,76152,7641,13377,6895,4851,5744
tt10702148,22404,2454,3948,1686,1248,2046
tt10706602,57386,6074,10980,4262,2514,4505
tt1070874,93201,9384,14874,7688,5809,7909
tt10713340,26740,2865,4721,1984,1477,2160
tt10713402,9958,1009,2028,1004,477,749
tt10715446,43159,4216,7937,3533,2033,3502
tt1072748,41706,4392,6774,3108,1956,3660
tt10731256,56436,6150,9138,4398,3540,5358
tt10731768,59020,7117,9999,3864,3351,5447
tt10734864,54666,6181,8932,4109,2906,6105
tt10738906,26160,2694,4583,2034,1560,2244
tt10741846,88964,8928,13669,6313,4134,9309
tt10743534,41260,5050,6900,2530,2380,4000
tt10752004,28530,3078,4086,2136,1716,3000
tt10756184,31190,3431,5280,2810,1718,2950
tt10763354,4886,470,944,295,279,345
tt10763820,63770,6913,10208,4998,3827,6584
tt10767168,85376,8464,16112,6880,3968,7152
tt10779084,5573,524,935,451,294,444
tt10793644,39639,3931,6599,3493,2220,3178
tt10793982,37900,3720,6320,2680,1620,2840
tt10795658,64888,7020,11469,5745,4070,5915
tt10796286,10286,941,1947,890,409,666
tt10808832,52032,5688,7584,4068,3312,5076
tt10810850,32540,3160,4860,2820,1960,3140
tt10831086,38658,3719,6480,3056,1893,3104
tt10838180,73263,7302,11605,5833,4397,6878
tt10844816,18812,1923,3114,1546,713,1507
tt10849514,6880,680,1220,740,420,720
tt10851414,11527,1256,1884,819,665,1206
tt1086064,109873,11506,16422,7961,7143,10681
tt10872600,133919,13681,20221,9964,7920,13592
tt10874006,3480,360,680,340,220,320
tt10886166,49069,5418,7857,3644,2888,5360
tt10887902,19624,1864,3264,1880,1112,1680
tt10888708,43202,3962,7272,3860,2428,4167
tt10915286,28157,3441,4335,1991,1686,3494
tt10919380,45833,4910,7377,3483,2648,4437
tt10925852,38934,4537,6546,2343,2060,4491
tt10935560,136422,13446,21510,9324,8874,13212
tt10944596,16512,1792,2831,1239,741,1747
tt10944760,68262,7803,11021,4859,3953,7714
tt10949028,22833,2631,3419,1967,1451,2478
tt10954600,96165,9950,13677,7264,6040,8808
tt10954652,75748,7775,11768,5794,5191,7323
tt10954984,195066,22378,32282,14081,10305,17058
tt10962368,39931,4402,6643,3105,2246,3862
tt10975520,26900,2420,4920,2580,1340,1880
tt10975574,34869,3533,5200,2590,1658,3234
tt10986222,112338,12057,17294,8785,7127,11665
tt10994688,39366,3848,6216,2771,2450,3742
tt11003218,91414,9269,14816,7134,6264,8836
tt11007444,30883,3035,4947,2339,1946,2934
tt11012066,26666,2725,3676,2572,1983,2402
tt11013434,7795,712,1307,686,362,610
tt11015214,24287,2537,4349,1779,1450,2124
tt11018264,14561,1651,2469,1117,872,1647
tt11020728,16722,1815,2697,1126,836,1571
tt11029976,13660,1500,2700,1200,660,1260
tt11041106,31558,3816,4934,2012,1419,3552
tt11044858,38272,4000,6112,3303,2370,3995
tt11052678,31820,3780,5200,2700,1800,3390
tt11057594,47073,5406,7309,3353,2525,4844
tt11057644,45648,4446,6930,3798,2988,3906
tt11080108,32996,3648,5290,2919,1989,3495
tt11081050,40022,4027,6579,3400,2580,3365
tt11083552,56498,5446,9293,4658,3463,5136
tt11084896,37266,3681,5900,3059,1938,3220
tt11087960,36060,3720,6840,3080,1840,2760
tt11095742,69168,7266,12873,5876,3171,5638
tt11097374,40803,4783,5558,3592,2339,4861
tt11107074,56702,6104,9544,4235,3585,5558
tt11121664,38936,3853,6883,3256,1927,3175
tt11125620,34818,3384,5904,3096,2046,2754
tt11127680,68609,6722,12513,5620,4153,5851
tt11128440,60940,6372,8594,5030,4090,6791
tt11131464,38311,4094,6838,2922,2184,3556
tt11136276,65318,6267,12142,5739,3103,5069
tt11138512,71183,6744,10858,5545,4462,6566
tt11140488,36247,3683,6045,2871,2505,3214
tt11145118,62424,6576,10518,4571,3361,5070
tt11146690,7233,836,1409,522,209,655
tt11160650,38827,3941,6444,3618,2316,3483
tt11161474,39042,4224,6348,3012,2346,3402
tt11162490,89027,8941,16232,6919,4329,7275
tt11173544,51152,5840,8304,3584,2672,4400
tt11175956,17940,1900,3600,1520,620,1340
tt11188154,95283,10779,15759,7161,5665,9117
tt11188560,1655,158,297,109,82,158
tt11188624,43889,4303,7583,3762,2689,4266
tt11196036,43125,4726,6823,2978,2478,3981
tt11204094,44867,4016,7916,4422,2326,3088
tt11209212,57438,6732,8766,5184,3906,6102
tt11212276,55383,6403,9034,4961,3290,5977
tt11214590,197876,18574,31199,14910,11412,15356
tt11224358,45968,5600,7328,3584,2400,5296
tt11225756,15084,1425,2891,961,614,1064
tt11226258,45680,5180,8760,3500,1800,3660
tt11233960,49451,5508,7307,3551,3126,5696
tt11235772,49109,5278,7522,3954,2953,4799
tt11242218,29376,3088,4880,2488,1800,2840
tt11244558,19137,1806,3447,1692,1102,1512
tt11245776,13286,1249,2379,1013,684,942
tt11252248,37864,4046,6766,3103,1807,2950
tt11252440,82480,8277,13276,6731,4951,7660
tt11271038,119560,11074,18326,8498,6524,10934
tt11274100,22914,2466,3984,1764,1188,2142
tt1127881,21222,2166,3504,1818,1116,1722
tt11284502,53674,6194,8686,3789,3029,5337
tt11285280,57552,6053,8473,4875,3873,5650
tt11286314,114174,11695,18436,8042,6846,9657
tt11290556,34593,3448,6005,2183,1524,2832
tt11291274,108597,10476,17668,8383,6404,10012
tt11304504,8085,853,1588,695,313,687
tt11307724,40584,4778,6384,2687,2445,4496
tt11317142,42966,4130,7910,3808,2520,3906
tt1131728,51242,5414,8802,4457,2345,4177
tt11327514,62637,6330,9247,4769,3798,6982
tt11328762,5979,628,983,511,427,603
tt11348542,86000,9240,15100,6280,4220,7180
tt11357580,8414,907,1467,620,542,814
tt11358166,39168,4212,7086,2802,2112,3582
tt11365186,25284,2928,3912,1662,1446,2700
tt1137450,91880,9308,15878,6807,4675,6633
tt11378264,32300,3886,4582,2186,1858,4400
tt11378876,32250,3570,5235,2790,1875,2910
tt11379584,13470,1250,2870,1390,730,710
tt11380884,22482,2232,3942,1566,1026,2016
tt11382384,15774,1676,2571,1070,744,1387
tt11388278,43285,4016,8036,4306,2234,3520
tt11388406,46030,4880,6990,3930,3070,5050
tt11388580,24461,2883,3349,1659,1506,3336
tt11388990,24104,2601,4188,2489,1267,2281
tt11389868,36280,3540,6160,3400,1960,3280
tt11390036,37055,4006,6012,2719,2158,3809
tt11392114,22540,2480,3840,1780,1180,2400
tt11394158,48979,5308,8845,3975,2401,4292
tt11394170,24594,2634,4344,1938,1386,2226
tt11394180,36781,4138,6056,2545,2083,4297
tt11394182,36024,3660,6060,2670,2208,3522
tt11394188,31326,3312,5388,2316,1698,3018
tt11394200,37929,4203,6676,2922,1428,3343
tt11394282,12535,1355,2255,950,625,915
tt11394298,51329,5317,8743,4005,2644,4855
tt11394318,49924,4975,8887,4263,2578,4770
tt11394332,67144,7756,11354,5656,4130,6230
tt11394468,17135,1521,2909,1261,993,1507
tt11394650,1060,90,187,88,67,83
tt11398346,38266,4124,6621,2868,2042,4223
tt11398388,59980,6560,12260,5120,3020,3320
tt11400902,36894,4008,6408,2604,1848,3828
tt11417856,22340,2160,3740,1680,1520,2100
tt11422728,86044,8162,14770,5488,3570,6104
tt11423420,2447,199,496,198,110,142
tt11423784,39098,4020,7135,3424,1967,3174
tt11426644,10220,1260,1400,640,700,1160
tt1142988,107100,11717,16964,8011,6092,10002
tt11433048,55553,6372,8545,4386,2714,5628
tt11444366,20833,2089,3242,1878,1454,1669
tt11448076,70744,6492,13019,5326,3171,4137
tt11454066,30098,3587,4999,1968,1804,3130
tt11454320,76212,8609,11829,5328,4595,7910
tt11459366,79308,8226,12780,5994,4662,10314
tt11464016,88244,9096,16021,6363,5719,8681
tt11464446,10585,1181,1740,921,537,1050
tt11464826,82356,9926,14546,6339,4858,8683
tt11466222,39615,4520,6064,3223,2518,4305
tt11513696,5763,542,1116,535,347,422
tt11514780,37159,4211,6086,2903,2542,3186
tt11525644,35184,3664,5749,2736,2008,3345
tt11540726,45104,4816,7064,3232,2128,4552
tt11541872,50808,5112,7656,4320,3468,5040
tt11548822,53000,6061,9705,3572,2936,5431
tt11559472,48578,4883,8054,4087,2578,4253
tt11564570,84532,8022,13916,7364,5754,7196
tt11568878,30980,3040,6060,2620,1600,2420
tt1158939,91045,8528,15264,7623,4381,6481
tt1160419,106260,9945,17295,8220,6480,8595
tt11611698,30282,3252,5946,2580,1488,2388
tt11614912,62776,7275,10452,4474,3642,7146
tt11615290,18870,2028,2868,1386,1092,1968
tt11617052,115513,11223,18911,8505,6569,9929
tt11618536,46377,5221,7219,3832,3416,4954
tt11628854,58788,6396,9132,4848,3588,5904
tt11655202,30474,2952,5472,2508,1674,2694
tt11656220,56024,5414,8532,3974,3942,4539
tt11668320,29731,3328,5160,2363,1375,3066
tt11671006,30608,2901,4554,2484,1907,2889
tt11681250,24090,2844,3354,1782,1488,2610
tt11681282,19344,1868,3607,1635,1063,1548
tt11685322,11400,1002,1938,1128,570,1068
tt11687104,59001,6411,9512,4690,3614,5967
tt11697690,26824,2672,4536,2104,1800,2664
tt11697844,53412,6157,10041,4198,2536,5184
tt11700260,42156,3966,7218,3144,2382,3810
tt11703710,33090,3504,6114,2694,1674,2448
tt11712058,18426,2056,3045,1419,1050,1647
tt11727866,46089,4906,7317,4009,2701,3905
tt11729298,77271,8043,12705,5093,4701,7727
tt11735544,50803,5238,9036,3730,1924,4100
tt11738830,56892,5681,9995,4413,3029,5353
tt11741044,56360,5620,9760,4500,3380,5380
tt11743610,30639,3567,4952,2534,1858,3144
tt11744472,9780,840,1340,760,740,920
