Movie ID,Total word count,Verb Count,Noun Count,Adjective Count,Adverb Count,Pronoun Count
tt14550642,80892,8460,14238,6696,4644,6769
tt14557188,109819,12710,17737,8870,6672,11440
tt14579330,58100,5236,10990,5698,2618,4550
tt14584284,23672,2780,3515,1831,1666,2348
tt14592998,53742,6101,9276,4495,3382,3906
tt14596320,24182,2247,3780,2082,1518,2150
tt1461238,30493,3065,5141,1933,1397,3021
tt14614892,70398,6999,10954,5727,4989,6121
tt1462059,73914,7758,12602,6164,4872,6258
tt14640242,54192,5549,8794,4104,2778,4950
tt14641788,64942,6561,10404,5671,4152,5444
tt1464335,137750,14446,21921,9557,8445,13000
tt1464763,57085,5707,9234,4556,3190,4985
tt14668630,37488,3864,6270,3006,2046,3312
tt14673560,17163,1739,2743,1486,1047,1834
tt14679114,9460,860,1760,620,280,560
tt14679856,10072,980,1630,947,650,925
tt14715170,22212,2388,3498,1674,1260,2628
tt14731254,24797,2547,4284,1762,1312,2621
tt14773990,31100,2780,5820,2720,1360,2100
tt14775784,57418,5529,9612,4571,3802,5176
tt14776918,16500,1460,2900,1140,860,1620
tt1477834,51131,4670,7809,4611,3077,4459
tt1478839,39144,4312,6504,2592,2304,4024
tt14807308,67650,7470,11160,4860,3780,5970
tt14810692,36886,3550,7017,3685,2056,2412
tt14812782,43220,4553,8235,3754,2356,3339
tt14812784,510,50,90,40,20,70
tt14814040,76685,9023,12448,6008,4529,7755
tt14821150,164249,17074,25846,13150,13392,17260
tt14850172,30460,3430,5190,2600,1680,3220
tt14857730,35753,3626,6101,3046,2021,3144
tt14867006,57062,5506,9241,4930,3500,4523
tt1488589,72948,7320,12146,6063,4458,6114
tt1488606,32460,3660,5550,2400,2058,3090
tt14895206,70498,6432,12187,6551,4339,5695
tt14895716,103124,11144,17052,8050,6426,10654
tt1489887,100746,10872,15390,8244,6228,11646
tt14900738,33440,3704,4888,2528,2048,3936
tt14905650,42661,4753,6715,2959,2620,5049
tt14906826,2549,262,448,193,151,229
tt14921570,36823,4386,5676,3054,2088,4078
tt1492705,39756,3612,6660,3276,2472,3960
tt14935966,69152,7839,11118,5235,4030,7869
tt14961048,53040,5930,8210,4430,3240,6010
tt14965578,17180,2000,2800,1480,980,1800
tt14999458,12492,1394,2087,868,724,1309
tt15004156,96246,9725,16897,7155,5308,7442
tt15010292,93087,9596,15439,7007,5613,8239
tt1502397,49399,4688,7158,3612,2765,4245
tt15033192,94572,10419,15338,7104,6109,9252
tt15047244,16100,1200,2940,1220,520,1160
tt15082926,28464,3312,4688,1864,1760,2928
tt15083184,79234,9238,11662,6228,4990,8153
tt15090124,45708,5142,7620,3612,2568,4734
tt15091500,52727,5620,8728,3506,3303,5314
tt15096128,25401,2530,4259,2590,1948,2628
tt15109082,87681,9466,14580,7359,5281,7673
tt15115280,68520,7488,10632,4776,5124,7836
tt15132028,32280,3300,5780,2660,1620,3280
tt15174040,24560,2660,3400,1360,1480,2600
tt15174116,23646,2826,3624,1812,1374,2676
tt1517451,111542,11139,18330,8414,6917,9578
tt15196796,42380,4500,8680,3060,1380,2560
tt15208276,43483,4769,7751,3217,1943,3630
tt15210882,11250,1197,1737,936,846,1089
tt15218000,64264,6037,10441,6061,3766,5797
tt15255876,49869,5341,8311,3959,2618,4706
tt15289042,41240,4272,7024,3400,2600,4240
tt15289240,71309,7603,11448,5782,4168,7268
tt15301048,56940,5590,10000,4980,3030,4480
tt15318872,44372,4256,7089,3701,2570,4064
tt15325794,74357,8791,12846,5400,4439,6835
tt15333788,26675,2750,4246,1925,1364,2398
tt15334032,30258,3162,4914,2280,1674,3000
tt15339456,57094,6098,9436,4444,3359,4998
tt15374070,59007,5215,9713,4001,3593,5773
tt15426294,59006,7070,7954,3281,4159,6019
tt15445056,51719,5114,10001,4697,2730,3896
tt1545304,32346,3378,5316,2537,2040,3242
tt15469820,43575,4894,6956,3352,2328,4677
tt15474916,39210,4278,6462,3048,2742,4320
tt15475278,33620,4400,5900,2020,1840,3980
tt15487922,85243,9226,13227,6120,5501,8448
tt15520020,119640,15020,20620,6940,6000,12420
tt1552211,43032,4503,7116,3545,2734,3544
tt1553659,78490,7986,14718,6347,4113,5842
tt15562048,1400,190,240,160,50,90
tt15566896,9729,1010,1731,752,553,712
tt15575470,38004,3876,6738,2814,2040,2844
tt15576504,26490,2802,4806,2076,1548,2202
tt1560220,77868,7732,11928,5773,4655,6601
tt1560747,116171,11164,18651,9356,6936,9582
tt1571234,110950,11079,18957,9947,5286,8342
tt15721828,13354,1267,2136,1121,815,1335
tt15745226,67500,6940,10260,5700,4180,6580
tt15791034,134503,15412,20789,10112,8695,14274
tt15847880,1467,140,247,128,100,147
tt1590193,72804,7608,11592,5016,4092,5880
tt1596342,82367,8658,13301,7186,5309,7185
tt1606375,41856,3918,6972,3198,2178,3462
tt16118722,55830,6716,7969,3929,3722,6511
tt16183464,92836,9044,15938,7654,5422,8383
tt1618434,45371,4312,6997,4111,2896,4174
tt1620680,79913,8347,12072,5652,5042,7967
tt16227014,85220,9401,15180,6823,4773,7670
tt16233952,28978,3088,4696,2369,1461,2733
tt16279390,6720,880,1260,720,260,480
tt1630029,47988,4866,7398,3990,3396,4542
tt16302202,87525,8671,12760,6800,5029,8680
tt1634106,85662,8352,13104,6588,5112,9126
tt16376494,38480,3860,6940,2800,2180,3560
tt16377356,23206,2546,4078,1747,1257,1707
tt16377430,29460,3414,5340,2154,1350,3390
tt16377862,61569,6769,11858,4847,3054,5140
tt16378028,3820,360,580,400,240,299
tt16378034,12600,1320,2180,1100,500,860
tt16378164,11660,1260,2340,1060,440,880
tt16378298,46755,4852,6859,2715,3391,4954
tt16378482,45748,4835,7543,3765,2686,4198
tt1638002,109350,12816,17298,8352,6930,11214
tt1648186,72360,7002,13068,6192,3780,6516
tt1649418,84280,8148,13538,6692,5012,6496
tt1655389,38670,3882,5880,3066,2214,3834
tt1657517,92372,9432,16347,6208,4497,7285
tt1661199,50215,4937,8509,3973,3036,4841
tt1667321,84136,8310,14582,5982,5188,6950
tt1667354,107859,10608,18445,8134,6017,8841
tt1675434,55440,5591,9121,5170,2952,4576
tt1677720,60564,5490,10314,4650,3408,4878
tt1690967,42400,4800,6288,2816,1912,4528
tt1699518,60060,5970,10230,4200,2886,4200
tt17030826,19991,1922,3449,1526,770,1128
tt17041964,21456,2262,3468,1590,1194,2058
tt17048276,3880,390,730,380,250,230
tt1707386,56238,5568,8700,4236,3078,5010
tt17076046,111737,11077,15731,8315,7646,12620
tt17097088,88236,9785,15257,6631,6023,8056
tt1727770,112788,11898,17406,8856,6786,11142
tt1727824,197000,19480,31700,14420,11260,18140
tt17372462,15302,1798,2664,1028,797,1624
tt1745960,43962,4428,7068,3378,2586,3876
tt17490116,18208,2000,3096,1184,928,1624
tt1759744,87919,9389,13503,5628,4207,6918
tt17663992,136688,13696,21072,11440,9392,11904
tt1777606,34848,3745,5095,3051,2075,3495
tt1780762,42845,4918,7002,3234,2643,3878
tt1780967,99295,10469,15343,7334,4724,9208
tt1785288,20388,2364,3252,1404,858,1944
tt1798632,99871,9223,15340,7593,5914,8653
tt1799516,14058,1512,2340,1146,756,1392
tt1801552,33084,3360,5658,2106,1728,2796
tt18224610,44840,4860,6550,3300,3160,4900
tt1833116,40124,3920,6272,3640,2352,3878
tt1837642,78999,9567,12558,6187,4652,7950
tt1838556,80659,8704,13124,5960,4797,7452
tt1846589,82696,8700,13968,6530,4380,8268
tt18550140,48147,4843,8466,3851,2637,4245
tt18555320,10746,1236,1932,780,570,1020
tt1860242,59602,5653,9249,4492,2594,4569
tt1872194,160375,15993,26164,11570,7819,15761
tt1877830,89341,8515,12421,7316,5828,7962
tt1879016,22487,2150,3774,2285,1271,1708
tt1880399,43391,4961,7459,3224,2351,3921
tt1881109,58817,6029,9533,4154,3016,4864
tt18815410,125983,14064,20716,9998,8379,12744
tt18925334,92616,9448,15211,7102,5298,9353
tt1893269,12940,1384,2351,1051,576,1214
tt1893273,20634,2262,3204,1548,1164,2076
tt1901024,28056,3084,4434,1961,1633,2634
tt19034332,81085,8161,13606,6140,4823,7976
tt19034522,64332,7218,10548,4932,3276,6930
tt1911658,102151,10206,17705,8182,5891,7848
tt1918734,34950,3612,6166,2769,2130,2803
tt1920885,70747,7183,12145,5695,3977,6343
tt1922544,33200,3540,5240,2620,1800,4060
tt1924245,71196,7241,11538,5187,3559,6038
tt1924396,129432,13703,21384,10585,6864,12297
tt1925493,43364,4411,7423,3187,2638,4100
tt1945062,36102,4086,5976,2448,2166,3462
tt1946502,34038,3570,5568,2892,2040,3132
tt1950186,73683,7314,12920,4993,3913,5253
tt1956620,44807,4864,6874,3070,2868,4292
tt19595494,14140,1480,2320,988,924,1440
tt19637852,63550,7256,9156,3853,3025,8384
tt19652910,65790,6740,11380,4950,4080,5850
tt19704638,23776,2734,3819,1645,1352,3023
tt19719836,92900,9920,14020,7100,5780,11540
tt19724076,76432,8307,12750,6570,4149,7566
tt19770238,60924,6744,10116,3966,3318,6342
tt19785210,58518,6682,8383,3912,2990,5969
tt19785338,10860,1060,1960,980,660,760
tt1979376,56480,5768,8912,3976,3000,5008
tt19797494,11760,1200,2220,920,680,1000
tt19801212,23965,2215,4432,1603,1148,2351
tt1984135,9330,1080,1545,885,555,825
tt1987680,53952,5280,8628,4584,2844,4404
tt1999890,88913,9956,15355,6297,5261,8398
tt2015381,75802,7090,11651,5932,4879,6049
tt20168564,53357,5122,9166,5126,3140,4469
tt20199286,66903,7373,12687,5484,3016,5848
tt20225374,70574,7308,12642,6524,4410,6468
tt20413650,9971,1131,1863,568,489,1075
tt2066051,74557,7502,11679,5134,4211,6716
tt2076298,99377,9667,16696,9177,5090,6857
tt2076822,35433,3434,5742,2408,1920,3172
tt20917338,90288,9136,12928,6944,5136,8448
tt2098220,39228,3954,6240,3360,2220,3708
tt21059520,41555,5196,6313,2846,2382,5150
tt2106476,53610,5604,8736,4206,2994,4752
tt21193010,17052,2245,2588,1051,964,2266
tt2119543,88861,8065,14641,7473,5371,6969
tt2126357,53025,5545,8858,4273,2985,5335
tt21374850,93500,8960,16220,6560,4720,8480
tt2139881,90007,8369,13378,7884,4767,7459
tt2140507,64993,6172,10054,4626,3507,4866
tt2140571,53124,4996,8752,4740,3076,4546
tt21438352,18865,1934,2902,1522,818,1668
tt2160105,72609,8094,11693,5700,4641,7526
tt21651560,44010,4350,6420,3834,2922,3786
tt2180339,129737,14397,19198,9558,7814,13962
tt2180351,33850,4263,6978,2308,1469,2846
tt21816824,73434,6873,12321,5470,3713,7237
tt21818188,48476,5041,7859,3779,3153,4591
tt21819250,67170,8263,10209,5099,3872,10028
tt2182256,77667,8330,12275,6638,4867,8241
tt2188717,118175,12712,18891,9125,7714,10509
tt2193185,30784,3274,5163,2447,1441,2640
tt21959422,52000,5620,8740,3860,2300,4740
tt2197936,49700,4900,8218,3206,2072,4074
tt22042742,40616,4384,6392,3152,2336,4080
tt2222042,24429,2439,4160,2104,1404,2268
tt2222052,56872,5781,9270,4140,3116,5056
tt2231461,50110,5094,9356,3880,1921,3761
