Movie ID,Total word count,Verb Count,Noun Count,Adjective Count,Adverb Count,Pronoun Count
tt3138122,60512,6250,9919,4543,3974,6443
tt3146022,120681,11882,21097,8090,5078,9240
tt3147692,17680,1660,3170,1350,980,1400
tt3152592,24006,2520,3816,1698,1254,2448
tt3155342,27096,3040,4352,1992,1712,3120
tt3203528,119464,13723,19224,8518,7026,11030
tt3208026,85106,8834,14126,6314,4256,6762
tt3215824,104868,10098,16704,7704,6246,9450
tt3216586,70470,7602,11051,5731,4476,6692
tt3224458,137972,14516,20868,8652,7025,14383
tt3228774,41370,3882,5826,3018,2250,3660
tt3260524,16967,1857,2770,1182,1030,1894
tt3272066,62494,6703,11018,5268,3304,5551
tt3281548,77040,7640,11696,5936,5168,6216
tt3289724,110034,11916,18702,7974,5508,9810
tt3294746,24800,2536,4344,1832,1088,2096
tt3300980,59925,6186,10134,5206,3598,5369
tt3317234,48665,4834,7437,3689,2837,5450
tt3319730,138520,13400,23460,11200,8200,11440
tt3340446,46922,4822,8070,4085,2399,4139
tt3361792,37848,3420,6336,2634,1830,3222
tt3385524,42714,3978,6888,3168,2100,3444
tt3387520,44447,4446,7814,3549,2137,3366
tt3409848,37782,3668,6681,3405,1974,2840
tt3416536,47313,4827,7709,3557,3055,4515
tt3420504,95955,9405,15578,7738,5262,9331
tt3447590,38880,3762,5946,3186,2298,3450
tt3453008,41508,4788,7392,3216,2088,3696
tt3457508,21696,2094,3462,1680,1140,1452
tt3463106,52673,5842,8607,4000,3028,4419
tt3480822,128562,10752,17689,9973,7837,9543
tt3513498,65211,6777,10194,5668,3957,5685
tt3513500,37428,3804,6294,3126,2016,2976
tt3513548,85440,9250,13378,5347,4213,7750
tt3517870,17592,1716,3504,1620,1032,1584
tt3547306,80454,8749,13738,5174,3515,7494
tt3548874,11440,1160,1740,900,800,1040
tt3554046,41621,4386,6636,3037,2592,3816
tt3563262,70453,6874,12380,5875,3688,6830
tt3567666,65612,5253,10812,5750,3779,4546
tt3581652,76042,7378,11628,6066,4224,6463
tt3581920,131605,14844,20782,9972,8370,12987
tt3606756,104763,10603,16411,8655,7010,9073
tt3609352,86754,9320,12425,7061,5011,9079
tt3616916,55464,6264,9272,4136,3520,5344
tt3626476,47714,4799,7027,4247,3114,4599
tt3628574,42780,4920,7160,3220,1940,4160
tt3646058,340,40,60,60,0,60
tt3661210,76926,7050,12312,6892,4066,5564
tt3661394,29610,2754,4716,2442,2076,2334
tt3685236,12504,1356,1914,1098,720,1356
tt3689484,29869,3351,4957,2237,1737,3048
tt3696180,52535,4710,9570,4756,2443,3349
tt3696720,55578,6135,9687,3773,2789,5251
tt3704428,76510,8060,11850,5370,4330,6730
tt3706352,48217,4828,8051,3777,2552,3752
tt3721964,58654,6330,8663,4082,3769,5851
tt3732252,14980,1700,2420,1160,1080,1040
tt3734688,17009,1935,2622,1425,998,1638
tt3739110,49417,5393,7442,3603,2466,4773
tt3741632,33450,3426,5316,2772,1956,3288
tt3741700,42060,4190,6870,3380,2120,3440
tt3745058,1596,227,246,104,95,218
tt3758814,50360,5015,8397,3663,2716,4322
tt3759298,25410,2622,4248,1818,1398,2490
tt3766354,55278,5259,9166,4421,3107,4942
tt3778644,138850,13138,21084,11659,7389,11470
tt3780500,51112,4946,8827,3921,3001,3937
tt3783958,67820,6648,11914,5128,4101,6029
tt3794354,101065,10831,16188,8257,6443,9667
tt3797512,49185,4602,7357,3888,2661,4981
tt3811906,23238,2430,3780,1920,1686,2400
tt3823098,55680,5607,8975,4770,3346,5028
tt3824648,53763,5590,8342,4230,3274,5841
tt3829266,41106,4002,6930,3486,2514,3228
tt3846674,125120,13040,19420,10960,7520,12700
tt3856408,60916,4536,10194,4198,2398,3884
tt3859310,49018,5455,8052,3712,2440,4974
tt3860916,73860,8052,12996,5916,4512,7032
tt3861390,97257,9474,15442,8285,5576,8838
tt3863632,12904,1290,2315,1227,582,927
tt3864056,91601,9302,15609,6711,4251,7138
tt3885422,24306,2568,3852,1878,1434,2658
tt3892172,125574,13412,21883,9566,6180,10436
tt3906082,53862,4974,9096,3780,2544,4152
tt3907584,24186,2862,3606,1734,1506,2784
tt3915174,94896,9552,16428,8028,6060,7752
tt3920820,30205,3214,4895,2120,1545,2862
tt3986820,46513,5162,7693,3202,2965,4427
tt3993886,23240,2606,4094,2021,1133,2044
tt4003440,178109,17261,26267,13467,10559,16546
tt4016250,7873,764,1062,598,504,751
tt4028464,61882,6216,11532,5646,3051,4547
tt4042818,69564,7159,11610,5343,4012,6369
tt4061620,53680,5880,8480,4320,2760,4580
tt4068576,49566,5004,8082,4032,2598,4188
tt4073790,87389,9343,13759,6372,4717,7595
tt4080768,78100,7300,13740,6180,4080,6080
tt4080956,55140,5652,9396,4476,2964,4728
tt4081630,28896,2840,4408,2536,1696,2736
tt4103724,28048,3026,4658,1910,1468,3076
tt4106376,38452,3890,6949,3150,2186,2748
tt4123430,145214,14457,22562,11897,9699,11688
tt4123432,151292,15446,24587,12578,9991,12178
tt4126476,27853,2882,4400,2320,1710,2883
tt4136456,33472,3422,5346,2368,1564,3017
tt4139588,39120,4129,6849,2944,2112,3720
tt4151320,13496,1301,2266,1073,616,1339
tt4154664,113315,11523,17649,8608,7764,10901
tt4154756,65898,6698,10102,5116,4574,5726
tt4154796,35868,3972,5268,2376,2160,3438
tt4154916,57036,6108,9492,4488,3000,5232
tt4169146,57608,5887,10093,4735,2707,5533
tt4177856,14122,1384,2465,1111,1053,1365
tt4181158,37266,4298,5389,3015,2241,4321
tt4193072,43325,4412,6966,3599,2079,4240
tt4199898,112920,10740,17800,9680,7360,9360
tt4211044,40556,4540,6245,3159,2534,4504
tt4218572,71184,7362,12264,5646,4116,5070
tt4244994,53148,5100,8766,3894,2652,3972
tt4244998,51336,5256,9060,3768,2808,4404
tt4257940,15352,1776,2688,1080,720,1648
tt4266076,23676,2598,4308,1704,1410,2292
tt4273800,89265,8996,15185,7441,5134,7697
tt4353250,107590,11802,17654,7784,5516,9926
tt4364194,32376,3396,5502,2358,1590,2892
tt4378456,25374,2832,3918,2106,1476,2838
tt4378628,11940,1360,1800,960,520,1240
tt4399952,59519,6460,9567,4309,3180,6073
tt4411234,30762,3186,5160,2220,2094,2832
tt4411584,32823,3298,5335,2869,1904,3062
tt4423984,12225,1350,2550,960,780,1080
tt4428398,35009,3443,5488,2453,1543,2822
tt4463894,17952,1668,2850,1458,1062,1566
tt4468740,34974,3456,5694,3024,2142,2748
tt4477536,33613,3389,5233,2659,2150,3280
tt4481066,88836,9057,14918,7586,4853,8338
tt4494718,117472,10944,20320,8624,5776,8992
tt4500922,42228,4560,6624,3078,2559,3656
tt4504044,77872,7856,13120,5696,4784,7168
tt4509494,1760,80,440,120,60,120
tt4513678,37992,3708,6072,2952,2028,3012
tt4515928,2380,340,400,160,180,220
tt4516162,83202,8208,14569,7112,4296,6556
tt4520988,33383,3421,4983,2690,2103,3082
tt4526136,49700,5458,8265,3802,2971,5626
tt4530422,43752,4146,7698,3456,2664,3462
tt4532038,30981,3130,4626,2540,1623,2767
tt4537896,85600,9984,13722,5645,4849,8524
tt4538916,75957,7825,12950,5984,4409,7454
tt4547194,34032,3882,5742,2616,1746,3720
tt4547938,24748,2823,4000,1944,1333,2371
tt4554690,41804,4158,7336,3262,2016,3486
tt4558200,18270,1920,3114,1434,984,1674
tt4558376,84933,8737,13704,6512,4515,7342
tt4560436,43908,4470,7404,3408,2058,3654
tt4566758,36354,3714,5766,3000,2136,3546
tt4575576,78138,7419,12563,6053,4626,6390
tt4575930,15641,1625,2686,1049,803,1317
tt4590256,10008,894,1536,846,564,1056
tt4595186,37519,4338,5878,2824,2371,4097
tt4595882,50839,5412,7944,4208,3227,4784
tt4602066,84168,8376,14124,6180,3900,6264
tt4607722,46373,5149,7525,3838,2605,4693
tt4614612,74711,7965,12717,5749,3948,5593
tt4624366,52908,5126,8568,4208,3310,4960
tt4633694,80099,7866,12627,6375,4538,7317
tt4648786,64762,6616,10849,4640,2936,5438
tt4651466,26122,2820,4268,2011,1483,2549
tt4652650,62034,6860,9996,4929,3416,6468
tt4654016,16848,1536,2752,1376,1041,1520
tt4669252,23009,2251,3663,1864,1259,1933
tt4669264,112940,11800,17900,8440,6080,8060
tt4669296,99010,10240,16941,8100,5330,8290
tt4669788,84745,8279,14083,5561,4060,6706
tt4673790,16039,1437,3487,1833,775,942
tt4682136,96037,9459,15236,6709,4921,8539
tt4682266,100492,10150,16226,7826,6552,9086
tt4682788,47912,4997,8029,3610,2118,3496
tt4682804,138147,14237,22679,10269,7767,12913
tt4685762,32772,3438,5082,2484,2070,3510
tt4686844,98890,9915,14671,8205,6114,8443
tt4687108,136900,16280,21560,8560,7540,13820
tt4701182,78767,7975,12903,6162,4191,5884
tt4701724,39168,3816,6330,3162,2304,3168
tt4712076,42720,4476,6660,3048,2532,4380
tt4729430,61789,6715,10396,5320,3701,4723
tt4733624,54884,6094,8634,4108,3249,5593
tt4736550,105600,11960,17140,7520,6480,9660
tt4738776,22704,2348,3588,1923,1183,2238
tt4761112,77528,7633,12881,5751,3779,5856
tt4761916,73497,8391,11113,6666,5275,8135
tt4762824,40174,4021,6798,3223,2093,3768
tt4777008,103153,9721,17016,8054,5704,7623
tt4779326,28820,3067,4968,2318,1380,3001
tt4779682,52301,4979,9018,4403,2986,4784
tt4798836,76224,7952,13232,6416,3488,7136
tt4799066,55944,6372,8702,4260,3440,6055
tt4803766,29178,3396,5130,2280,1968,2958
tt4807408,86504,9170,13827,6458,4206,6389
tt4823434,71090,7830,12940,5480,3550,6930
tt4823776,70672,7084,11158,5544,4466,6692
tt4827558,98244,10812,17208,7896,5484,8760
tt4830786,124922,14235,19299,8128,7115,12643
tt4844140,63992,6037,10370,5650,3572,5114
tt4857058,48500,4800,8240,2860,3160,3820
tt4876134,15447,1614,2424,1340,855,1463
tt4878482,64218,6858,9685,5210,3813,7632
tt4881806,74408,7365,12870,5786,3868,5825
tt4882548,56418,6402,9395,4806,3364,5673
tt4911996,41904,4422,6971,3648,2346,3564
tt4912910,61363,6296,10378,4379,3344,5370
tt4913966,40823,4131,6783,3187,2499,3227
tt4916630,86339,9075,13530,6722,5207,8035
tt4920360,40260,4078,7422,3101,2127,3381
tt4949112,33355,3698,5630,2660,1704,3507
tt4951982,71729,7541,12956,6256,3340,5358
tt4958448,47374,4353,8678,4068,2266,3718
tt4960748,71834,7873,12409,4703,3897,5853
tt4964788,109068,10531,19373,8428,6168,8082
tt4967220,4552,525,759,327,222,474
tt4971344,83330,8260,13640,7190,5120,6620
tt4976192,65130,6791,11165,4891,3831,6051
tt4991112,110340,12528,17964,8370,6390,10746
tt4992060,64656,7020,10494,5580,3780,6516
tt4995540,130954,13216,19718,8930,6104,11299
tt4995776,31597,3181,5495,2892,1848,2272
tt4998632,25728,2772,4494,2118,1500,2304
tt5001754,29346,3510,5155,2256,1680,2478
tt5028340,143878,13180,20799,11019,8038,12282
tt5033998,68101,6545,11380,5992,4069,4834
tt5034838,78305,7533,13654,6472,4242,5937
tt5039578,56700,6100,9120,4480,3100,6640
tt5045746,1597,183,313,137,82,125
tt5052474,154333,15227,25086,11913,9028,11719
tt5057140,39487,4533,6482,2674,2279,3648
tt5068162,31234,3128,4794,2498,2291,2904
tt5073642,70542,6565,11570,5879,3860,4868
tt5078852,112424,10756,20393,7836,5332,7495
tt5083738,174045,16001,28163,14752,10024,12896
tt5085924,90299,10059,14472,7167,5532,8962
tt5089534,25176,2550,3798,2058,1374,2280
tt5091612,46660,4570,7680,3710,2440,4000
tt5096470,31844,3439,4807,2982,1940,3672
tt5096846,59818,6177,9254,4956,3697,5866
tt5097410,19914,1950,2592,1512,1242,2058
tt5104604,196520,19500,33800,15300,9660,15520
tt5105734,35889,3988,6046,2247,1468,3386
tt5108870,34482,3498,5394,2676,2136,3276
tt5109280,91402,8860,14000,7425,7433,7911
tt5113040,28698,2886,4962,2610,1638,2082
tt5113044,44472,4734,7260,3336,2430,3486
tt5114840,42502,4124,6932,3526,2421,3027
tt5116302,49879,5086,8540,4399,2721,4224
tt5117428,74442,7329,11820,5767,4787,7295
tt5117670,130185,12863,21555,9636,6629,11008
tt5125894,16532,1906,2764,1397,737,1843
tt5134254,4595,462,759,425,319,419
tt5151570,57470,5989,8855,4003,3115,5334
tt5153236,67074,6625,10752,5411,3129,5007
tt5153288,79784,8760,12998,5937,3216,6656
tt5160938,97062,9525,16240,7041,5224,6963
tt5164184,28326,3266,4254,2101,1823,2934
tt5164214,81200,8340,12840,6180,3930,6950
tt5164432,122463,12959,17663,10067,7563,12472
tt5164438,18774,2124,2940,1578,1182,1908
tt5176580,49665,5109,7959,3638,2581,3430
tt5177088,47790,4740,7560,3678,2526,4044
tt5180888,52180,5660,9200,3880,1960,4480
tt5181830,45624,4668,7524,3960,2772,3900
tt5189828,64581,6638,10477,5538,4063,6173
tt5198068,49632,5298,8028,3948,3018,4332
tt5198670,18900,1920,2940,1590,1062,1938
tt5198796,41060,4471,6315,3016,2455,4342
tt5200368,38176,3856,6624,2896,1872,3440
tt5204020,16160,1420,2920,1319,840,1140
tt5206260,41542,3998,6975,3484,2502,4290
tt5208252,94936,9592,15875,6768,4053,6830
tt5220122,43450,4129,7175,3472,2573,3536
tt5228262,16837,1680,3075,1157,983,1559
tt5246700,33027,3821,5060,2401,2450,2981
tt5247704,1800,191,311,131,110,173
tt5249200,19023,2259,3143,1742,1071,1906
tt5254610,31286,3187,5593,2749,1741,2387
tt5259822,11910,1206,2046,864,588,1158
tt5265964,9481,955,1696,763,524,865
tt5268348,40308,4217,7160,2927,2186,4049
tt5270948,74686,7880,11835,5218,3403,5719
tt5275884,16880,1600,2600,1340,1460,1600
tt5294522,41750,3820,7190,3180,1900,3070
tt5304992,46164,4824,7428,3900,2904,4452
tt5304996,28782,2868,5298,2220,1494,2394
tt5311542,45041,4317,7480,3408,2916,3758
tt5314190,45544,4384,8024,3632,2240,3752
tt5315210,79287,8076,12657,6620,4509,7224
tt5315212,36003,3289,5726,3591,2206,3441
tt5323760,16144,1739,3015,1357,955,1547
tt5328006,22912,2566,3796,1812,1108,2176
tt5328350,62788,6261,11405,4546,3589,5899
tt5340300,35898,3564,5922,2784,1656,2958
tt5360952,67813,6325,11783,5539,3515,5868
tt5360996,133600,13504,19696,10592,6400,11008
tt5362940,29292,2559,4934,2493,1699,2703
tt5363618,97169,11102,16218,6276,5402,9865
tt5371168,43471,4383,7783,3431,2057,3573
tt5375434,81813,8632,14927,6179,3750,6481
tt5390066,33024,3586,5172,2744,2169,3559
tt5397194,53116,5896,9247,3852,2444,5127
tt5424228,16360,1800,2625,1215,785,1945
tt5427194,53313,5758,8776,3611,2327,4601
tt5431284,93356,11127,17432,6295,3535,8563
tt5431890,71760,7464,12119,5406,3996,6316
tt5433114,71148,6619,12133,5330,3561,6063
tt5436228,104593,10159,16596,8195,4992,7266
tt5437928,97875,9578,16233,7994,5466,8891
tt5439812,65796,6841,10533,4800,3795,5367
tt5452210,49800,5840,8180,3840,2620,6000
tt5459382,20028,2064,3324,1596,936,1878
tt5460522,25682,2726,3858,1945,1424,2322
tt5460858,48654,4266,8292,3768,2472,3582
tt5460880,39306,3954,6069,3644,2210,3993
tt5461944,18936,1962,3510,1668,996,1332
tt5461956,41157,4759,6517,3482,2322,4423
tt5462326,55004,6000,9320,4284,3625,5209
tt5462364,44820,4778,7083,3833,2307,3852
tt5463162,140501,14095,21910,12565,8538,12590
tt5466186,34536,3270,5844,3006,2064,2370
tt5480782,44292,4430,7747,3801,2281,3563
tt5485522,34695,3390,5175,2520,2310,3240
tt5500218,32082,3558,4926,2544,1944,3372
tt5501104,97351,9808,16072,7766,5482,9333
tt5503686,60691,6725,10496,4227,3068,5814
tt5516328,106730,11002,17428,9100,6989,9290
tt5523010,170158,14533,26274,14586,9539,12614
tt5536610,38011,4367,5906,2981,2439,3954
tt5539052,55872,5848,8240,4204,3092,5814
tt5540992,108006,10570,18626,6081,4019,6386
tt5556054,66140,6520,11080,5040,4020,6140
tt5563334,40439,4500,5875,2863,2823,3904
tt5566790,79852,7613,12003,5678,4820,6786
tt5577494,64988,6874,11914,4872,3458,5390
tt5580266,68672,7048,11752,5653,4198,6151
tt5584796,91615,8989,16747,7659,4801,7621
tt5606664,61638,6162,9726,4764,3612,4728
tt5607096,92498,8549,15226,7377,5577,7847
tt5607714,82205,7613,14466,6937,4967,6862
tt5609734,34680,3600,5240,2500,1860,2400
tt5610554,92323,9561,15783,7285,5845,8465
tt5613402,24271,2613,3932,1987,1256,2505
tt5613484,85720,9005,14502,6575,5551,8801
tt5616294,34476,3493,5790,2515,1794,3085
tt5618256,32001,3095,5279,2836,1915,2390
tt5618690,12288,1108,2008,841,394,810
tt5619332,62100,6713,9841,4374,3582,6549
tt5625066,28580,3250,4430,2360,1670,2870
tt5642124,14158,1290,2302,1182,650,1224
tt5644050,79560,8380,14919,6180,3340,6180
tt5645432,46347,4563,7507,4028,3173,3484
tt5649108,42102,4464,6636,3384,2652,4032
tt5654600,25857,2687,4189,2231,1520,2230
tt5657712,30190,3400,5140,2190,1460,3280
tt5658242,47440,5120,8100,4080,2620,5200
tt5664636,36930,3582,6005,3204,2094,2898
tt5670152,47149,4793,8302,3333,2561,3944
tt5679720,40013,4371,6587,3488,2574,4148
tt5685006,59724,6018,9162,4434,4067,5347
tt5686062,42819,4443,7361,3634,2510,4121
tt5687040,50940,5040,8660,3900,2760,3900
tt5687334,42745,3889,7206,3353,2596,3267
tt5687814,14203,1539,2414,1149,845,1333
tt5688068,53320,4979,8523,4855,2779,4611
tt5688932,90183,9386,15911,7396,4802,7635
tt5688996,101337,10949,14369,8533,6941,10685
tt5690360,102536,10751,15453,8703,7157,9226
tt5690810,28691,2836,4307,2474,1638,2552
tt5691024,45632,5448,7690,3050,2034,4416
tt5691670,121887,12288,20593,9559,6850,11104
tt5693182,35357,3652,6041,2675,1806,3069
tt5697572,39133,4001,6290,3550,2609,3276
tt5699060,29424,3246,4752,2262,1812,3054
tt5700176,44184,4578,7686,3682,2464,4396
tt5706370,69972,7088,12374,5429,3402,5128
tt5708028,6380,520,1180,420,300,600
tt5709188,50391,5350,9255,3899,2386,4434
tt5714470,16500,1812,2868,1266,918,1374
tt5715828,18888,1445,2936,1550,1118,1557
tt5719748,52869,5048,8856,4440,2951,4085
tt5723056,34798,3462,6445,2791,1854,2404
tt5726086,50296,4896,8176,4128,2848,4776
tt5727208,91182,9912,14364,6818,5152,8960
tt5727282,90430,8738,15601,6612,5579,7623
tt5734576,79122,8409,13932,6237,4061,6913
tt5737582,39430,3772,6936,3324,2382,3974
tt5742374,145281,15186,24503,11565,8700,13914
tt5748448,61283,5892,9868,5083,3862,4918
tt5749596,29800,2810,5050,2280,1420,2660
tt5751998,25296,2816,4242,1887,1321,2610
tt5752346,22282,2052,3824,1692,1203,2151
tt5752360,49956,5549,8142,4267,3035,5241
tt5758778,116755,12060,19145,8547,6413,10838
tt5771710,24400,2520,4180,1580,1540,1940
tt5773986,35726,3252,6762,2701,1748,2699
tt5774060,88475,9176,15057,6241,5137,7389
tt5774062,41482,4371,7219,3511,2319,4143
tt5774450,69130,6712,11969,5526,4070,7013
tt5779540,64182,6895,10092,5161,3662,5488
tt5785352,1811,174,362,150,80,125
tt5789976,25038,2291,3997,2262,1434,1962
tt5791098,40998,3904,7274,3635,1899,3001
tt5792656,104641,11725,16692,6428,5868,9707
tt5795282,47346,5432,8491,3009,2486,4789
tt5797184,19572,1992,3558,1644,1110,1584
tt5805768,18660,1990,3260,1585,1125,1758
tt5806558,5370,605,910,430,215,455
tt5813366,48528,4694,8478,3782,2979,3912
tt5814060,85848,9110,13809,7161,5559,7057
tt5814534,49950,5041,8148,3674,3264,4697
tt5822564,54904,5631,9185,4161,3285,4230
tt5827212,32382,3342,5988,2394,1812,2832
tt5827228,39734,4504,6293,2927,2395,4010
tt5827916,75089,7170,12371,5938,3796,6631
